rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
630,data/RawData/103_18_7_4_1_stand.txt,103,18,7,4,1,stand,stand,stand,0.3896590963556017,0.48527004909983634,0.002945547000300252,0.041865182119721844,0.9545211788275322,0.0006680920498794371
631,data/RawData/206_18_0_10_1_stand.txt,206,18,0,10,1,stand,stand,stand,0.3896305886475611,0.4844517184942717,0.0031811197120208655,0.18431356094121806,0.8122846950347518,0.0002206243094428716
632,data/RawData/101_18_5_5_1_stand.txt,101,18,5,5,1,stand,stand,stand,0.389580244448643,0.483633387888707,0.0022254698078160986,0.1936318644644647,0.8037352270945831,0.00040743863056924735
633,data/RawData/205_18_0_2_1_stand.txt,205,18,0,2,1,stand,stand,stand,0.38944279024495476,0.4828150572831424,0.0034281107079693982,0.023209958110252327,0.9733852818624305,0.0
634,data/RawData/202_18_4_21_3_stand.txt,202,18,4,21,3,stand,stand,stand,0.38931753862145657,0.48199672667757776,0.0024681485144171992,0.14971338427803693,0.8465311610743828,0.001287306130594604
635,data/RawData/206_18_8_5_1_stand.txt,206,18,8,5,1,stand,stand,stand,0.38925707968060713,0.48117839607201307,0.003375245085034143,0.17985044901093977,0.8159212511111554,0.000853054790301765
636,data/RawData/104_18_2_1_1_stand.txt,104,18,2,1,1,stand,stand,stand,0.389216204341057,0.48036006546644844,0.0029514301322906195,0.178802193179771,0.8182534805597041,0.0
637,data/RawData/303_18_0_10_1_stand.txt,303,18,0,10,1,stand,stand,stand,0.38901697502736193,0.4795417348608838,0.0037854088695540573,0.15762765223592012,0.8384352314297187,0.00015170746223651963
638,data/RawData/105_18_7_5_1_stand.txt,105,18,7,5,1,stand,stand,stand,0.38888617776222495,0.4787234042553192,0.0,0.0,1.4360237144081496,0.00017272171881864258
639,data/RawData/103_18_1_1_1_stand.txt,103,18,1,1,1,stand,stand,stand,0.38819512253331145,0.4779050736497545,0.003934111302337254,0.14625258517496714,0.8491210281266873,0.0006922753934323267
640,data/RawData/301_18_3_7_1_stand.txt,301,18,3,7,1,stand,stand,stand,0.38812740285295744,0.47708674304418985,0.0015412923140650885,0.17015317756302029,0.8281554488462968,0.0001500812740415728
641,data/RawData/303_18_8_10_1_stand.txt,303,18,8,10,1,stand,stand,stand,0.38810150312063507,0.4762684124386252,0.0,0.0,1.1945035963186925,0.0003319394979399365
642,data/RawData/202_18_4_7_1_stand.txt,202,18,4,7,1,stand,stand,stand,0.3878894760648617,0.47545008183306053,0.0026131033385943156,0.0117171162818486,0.9854987184591885,0.00017106191779058157
643,data/RawData/216_18_7_3_1_stand.txt,216,18,7,3,1,stand,stand,stand,0.38748885229295593,0.4746317512274959,0.0013139349549017242,0.18587904785763545,0.8125630852794226,0.00024393190545958455
644,data/RawData/215_18_3_2_1_stand.txt,215,18,3,2,1,stand,stand,stand,0.3871598688717182,0.47381342062193127,0.00176699362812599,0.07872167258185214,0.9195367790509693,0.0
645,data/RawData/307_18_7_11_1_stand.txt,307,18,7,11,1,stand,stand,stand,0.3871015642476714,0.47299509001636664,0.0016884781999334567,0.08020835519882191,0.9180528120007234,5.0354597937793225e-05
646,data/RawData/205_18_1_16_2_stand.txt,205,18,1,16,2,stand,stand,stand,0.38688455716598846,0.47217675941080195,0.003846006535807862,0.07070480090288755,0.9253161704303325,0.0001330221283874034
647,data/RawData/202_18_8_47_1_stand.txt,202,18,8,47,1,stand,stand,stand,0.3864369072351069,0.4713584288052373,0.0040776265194418715,0.0,1.5822841507226806,0.00015851166352113865
648,data/RawData/102_18_8_4_1_stand.txt,102,18,8,4,1,stand,stand,stand,0.38639166570192474,0.4705400981996727,0.0020379707194845774,0.14662311975419157,0.85126383649533,7.507302840595104e-05
649,data/RawData/305_18_5_11_1_stand.txt,305,18,5,11,1,stand,stand,stand,0.38622478322072035,0.469721767594108,0.008775285757128624,0.6692407456917857,0.32141044561582827,0.0005735229326683976
650,data/RawData/206_18_1_11_2_stand.txt,206,18,1,11,2,stand,stand,stand,0.38620030458959675,0.46890343698854337,0.004134545684414585,0.07097951844150839,0.9243170315918803,0.000568904279607556
651,data/RawData/306_18_0_10_1_stand.txt,306,18,0,10,1,stand,stand,stand,0.38610646917690333,0.46808510638297873,0.0037832133159365292,0.2071027595198742,0.7888451256365648,0.0002689015250345668
652,data/RawData/207_18_7_3_2_stand.txt,207,18,7,3,2,stand,stand,stand,0.3860616340031691,0.4672667757774141,0.004103801610351164,0.06172163856399657,0.934118650546919,5.5909276143062175e-05
653,data/RawData/306_18_0_12_1_stand.txt,306,18,0,12,1,stand,stand,stand,0.3857402759403206,0.4664484451718494,0.003189591725733846,0.20329602692001647,0.7930401220122265,0.0004742593394308336
654,data/RawData/206_18_3_10_2_stand.txt,206,18,3,10,2,stand,stand,stand,0.3853613395686097,0.4656301145662848,0.004311124210852742,0.13328879235516605,0.8614793192805998,0.0009207641507864177
655,data/RawData/215_18_8_1_1_stand.txt,215,18,8,1,1,stand,stand,stand,0.38522931314343534,0.46481178396072015,0.0,0.0,1.0853671775126925,0.00016106356313301857
656,data/RawData/211_18_0_4_2_stand.txt,211,18,0,4,2,stand,stand,stand,0.38511357089035814,0.46399345335515546,0.003983549258408649,0.15077972856766642,0.8438700851617228,0.00136663700960547
657,data/RawData/202_18_8_22_2_stand.txt,202,18,8,22,2,stand,stand,stand,0.38488568913561344,0.46317512274959083,0.0010374982625708012,0.17094818627763622,0.8277772174585365,0.00023709799865837447
658,data/RawData/215_18_4_3_2_stand.txt,215,18,4,3,2,stand,stand,stand,0.38470178785617254,0.4623567921440262,0.0015062876355049603,0.06795818905544067,0.9303383149984524,0.00019720830800252096
659,data/RawData/302_18_8_7_1_stand.txt,302,18,8,7,1,stand,stand,stand,0.38425867059344365,0.46153846153846156,0.0014312164892249409,0.1685668528695195,0.8299941996328105,7.731005842738602e-06
660,data/RawData/215_18_8_6_1_stand.txt,215,18,8,6,1,stand,stand,stand,0.3840244081248038,0.4607201309328969,0.001022890930707442,0.1547649238977267,0.8440467563651632,0.00016542880379878167
661,data/RawData/105_18_0_1_2_stand.txt,105,18,0,1,2,stand,stand,stand,0.38400200458605355,0.45990180032733224,0.002203796359778373,0.0,1.0039215789298899,6.335405590770039e-05
662,data/RawData/101_18_5_6_1_stand.txt,101,18,5,6,1,stand,stand,stand,0.38376281610013874,0.4590834697217676,0.0032712831397257733,0.15958364526436988,0.8366988827452619,0.00044618884803665796
663,data/RawData/107_18_7_2_1_stand.txt,107,18,7,2,1,stand,stand,stand,0.38368515249005775,0.4582651391162029,0.002358057111465445,0.17335452805572235,0.8243121983312975,0.0
664,data/RawData/215_18_8_5_1_stand.txt,215,18,8,5,1,stand,stand,stand,0.38366203297770407,0.4574468085106383,0.0,0.07757379758787424,0.9235193236336143,0.0
665,data/RawData/107_18_1_5_1_stand.txt,107,18,1,5,1,stand,stand,stand,0.38333955275536824,0.45662847790507366,0.0036770083271698297,0.0968404675110961,0.8992953393170582,0.00018718484206728766
666,data/RawData/103_18_0_6_1_stand.txt,103,18,0,6,1,stand,stand,stand,0.3832904326225052,0.455810147299509,0.00323852681867099,0.14938494450415662,0.8471630113413706,0.00021351733319294083
667,data/RawData/211_18_6_5_3_stand.txt,211,18,6,5,3,stand,stand,stand,0.382902598521829,0.45499181669394434,0.0039754850169754045,0.18356432818304694,0.8116276482886144,0.0008325385087518103
668,data/RawData/213_18_5_2_1_stand.txt,213,18,5,2,1,stand,stand,stand,0.3828415588904092,0.4541734860883797,0.002978860581648696,0.18149322080711044,0.81536224979307,0.00016566881555882292
669,data/RawData/216_18_1_5_1_stand.txt,216,18,1,5,1,stand,stand,stand,0.3828254602878713,0.4533551554828151,0.0031348620918891157,0.22083769949453802,0.7753955193311115,0.0006319190798492099
670,data/RawData/301_18_0_7_1_stand.txt,301,18,0,7,1,stand,stand,stand,0.3826576908423607,0.4525368248772504,0.0031843724238375193,0.1386080550848931,0.8578020589512236,0.00040551353743255406
671,data/RawData/202_18_8_39_1_stand.txt,202,18,8,39,1,stand,stand,stand,0.38244440378860056,0.45171849427168576,0.0010559828276974078,0.0,1.615092447564857,8.748234518311309e-05
672,data/RawData/306_18_0_11_1_stand.txt,306,18,0,11,1,stand,stand,stand,0.38224438458844573,0.4509001636661211,0.0038363432844179222,0.12092096563741433,0.8746335236576406,0.0006091674179111607
673,data/RawData/211_18_8_4_1_stand.txt,211,18,8,4,1,stand,stand,stand,0.3818555617818171,0.4500818330605565,0.0,0.0,1.1380135720224167,5.190197299325677e-05
674,data/RawData/206_18_0_8_1_stand.txt,206,18,0,8,1,stand,stand,stand,0.3816222623762741,0.4492635024549918,0.003993704258908634,0.15961761457520687,0.8342986100843428,0.0020900710789212734
675,data/RawData/105_18_7_2_1_stand.txt,105,18,7,2,1,stand,stand,stand,0.38137433895081657,0.44844517184942717,0.0010635301566599778,0.10379218257450641,0.8951610239075196,0.0
676,data/RawData/202_18_8_28_2_stand.txt,202,18,8,28,2,stand,stand,stand,0.38112075666687517,0.44762684124386254,0.003094748779146747,0.1743074611818826,0.8221616975076379,0.00043609252870903034
677,data/RawData/306_18_0_8_1_stand.txt,306,18,0,8,1,stand,stand,stand,0.38088870867546326,0.44680851063829785,0.0036071056350458278,0.1674595362425658,0.8284517357971817,0.00048162232258125713
678,data/RawData/106_18_8_4_1_stand.txt,106,18,8,4,1,stand,stand,stand,0.3803817501349385,0.4459901800327332,0.0,0.0,1.0587851463672966,2.3069739189482904e-05
679,data/RawData/102_18_1_12_1_stand.txt,102,18,1,12,1,stand,stand,stand,0.3799979310390227,0.4451718494271686,0.0040935269740146,0.18219950533242316,0.8126745600275311,0.0010324076633995711
680,data/RawData/302_18_7_11_1_stand.txt,302,18,7,11,1,stand,stand,stand,0.37996514955007776,0.44435351882160395,0.0016257811133942371,0.05786161791041518,0.940484860587837,2.7740385721873843e-05
681,data/RawData/211_18_8_2_1_stand.txt,211,18,8,2,1,stand,stand,stand,0.37991819666320886,0.44353518821603927,0.0,0.0,1.1117182547083837,4.657143273987647e-05
682,data/RawData/202_18_4_30_1_stand.txt,202,18,4,30,1,stand,stand,stand,0.379903904021541,0.44271685761047463,0.002266329788964848,0.07722765622189676,0.9193907554606815,0.0011152585258247282
683,data/RawData/215_18_2_5_1_stand.txt,215,18,2,5,1,stand,stand,stand,0.3794784132528813,0.44189852700491,0.002464325047919896,0.036617263412386816,0.9608521871796698,6.622435738831971e-05
684,data/RawData/307_18_8_8_1_stand.txt,307,18,8,8,1,stand,stand,stand,0.37919017053190907,0.4410801963993453,0.0019570271868274893,0.12092211922858384,0.8771186061490779,2.2474328736081137e-06
685,data/RawData/215_18_0_4_1_stand.txt,215,18,0,4,1,stand,stand,stand,0.37918466961226754,0.4402618657937807,0.0031116876376003134,0.04357267574196747,0.9530452894333716,0.0002703471844234474
686,data/RawData/216_18_0_6_2_stand.txt,216,18,0,6,2,stand,stand,stand,0.3790825530012643,0.43944353518821605,0.0028905550622569994,0.10368453126877349,0.8924088529141214,0.0010160607522101597
687,data/RawData/215_18_3_3_1_stand.txt,215,18,3,3,1,stand,stand,stand,0.3790719694216514,0.4386252045826514,0.001272783175894421,0.0,1.1115703820430771,0.0
688,data/RawData/207_18_0_21_2_stand.txt,207,18,0,21,2,stand,stand,stand,0.37904037440694655,0.43780687397708673,0.001951365006453529,0.0,1.0163052384662974,0.0
689,data/RawData/202_18_8_20_1_stand.txt,202,18,8,20,1,stand,stand,stand,0.3790124424353191,0.4369885433715221,0.0021053920193134065,0.0,1.424251018113304,0.0
690,data/RawData/307_18_8_10_1_stand.txt,307,18,8,10,1,stand,stand,stand,0.37879929983945965,0.43617021276595747,0.0008550828606432902,0.0,1.0322146487772035,1.2246895928018144e-05
691,data/RawData/216_18_4_7_2_stand.txt,216,18,4,7,2,stand,stand,stand,0.378787282007101,0.4353518821603928,0.004273449992376664,0.09719520883615991,0.8969049136053671,0.0016264275634564594
692,data/RawData/213_18_2_4_1_stand.txt,213,18,2,4,1,stand,stand,stand,0.37868496099143945,0.43453355155482815,0.003094823154867894,0.1689875446947353,0.8278421900909417,7.544205681444075e-05
693,data/RawData/202_18_8_18_1_stand.txt,202,18,8,18,1,stand,stand,stand,0.37816781491012774,0.4337152209492635,0.00016280079155256747,0.0,1.487647481099036,0.0
694,data/RawData/206_18_7_25_2_stand.txt,206,18,7,25,2,stand,stand,stand,0.37807465062832324,0.4328968903436989,0.0,0.0,1.1452641353596895,2.3572585426901388e-05
695,data/RawData/202_18_4_4_1_stand.txt,202,18,4,4,1,stand,stand,stand,0.3777461730658281,0.4320785597381342,0.003077624876985628,0.0640459980632993,0.9325872374201737,0.00028913963689411595
696,data/RawData/302_18_7_9_1_stand.txt,302,18,7,9,1,stand,stand,stand,0.3774590760852751,0.43126022913256956,0.0017078894759289737,0.06867828106265415,0.9296060643131542,7.765145613310097e-06
697,data/RawData/202_18_4_14_1_stand.txt,202,18,4,14,1,stand,stand,stand,0.3772623099596725,0.43044189852700493,0.0017820491276208897,0.12008393575726072,0.8775619203676415,0.0005720947448261829
698,data/RawData/106_18_7_1_1_stand.txt,106,18,7,1,1,stand,stand,stand,0.37725841716078246,0.42962356792144024,0.0003288746992312555,0.0,1.0354020260800643,0.0
699,data/RawData/206_18_7_20_1_stand.txt,206,18,7,20,1,stand,stand,stand,0.3772512672746256,0.4288052373158756,0.0,0.0,1.3195773202780638,1.6072699650775254e-05
700,data/RawData/107_18_0_3_1_stand.txt,107,18,0,3,1,stand,stand,stand,0.3771653116644019,0.427986906710311,0.003321869345724839,0.03728788342550688,0.9593332429898683,5.700423624880675e-05
701,data/RawData/106_18_1_1_1_stand.txt,106,18,1,1,1,stand,stand,stand,0.377103454617951,0.42716857610474634,0.003229384906260424,0.14700477929993666,0.8497793768360441,0.0
702,data/RawData/202_18_4_26_1_stand.txt,202,18,4,26,1,stand,stand,stand,0.3769575862782487,0.42635024549918166,0.00288430959646329,0.2337501132762226,0.7633757721430382,0.0
703,data/RawData/101_18_4_3_1_stand.txt,101,18,4,3,1,stand,stand,stand,0.3765369094606891,0.425531914893617,0.0017221077953543378,0.21830077415254076,0.7795488346524119,0.00042828339703729904
704,data/RawData/301_18_0_8_1_stand.txt,301,18,0,8,1,stand,stand,stand,0.37631710630798715,0.4247135842880524,0.0019109510194986292,0.23686547627611707,0.7611493731790262,7.419952270095508e-05
705,data/RawData/216_18_8_4_1_stand.txt,216,18,8,4,1,stand,stand,stand,0.3763166697687114,0.4238952536824877,0.001473990609063358,0.0,1.029976339459425,0.00042446455728518186
706,data/RawData/202_18_4_12_1_stand.txt,202,18,4,12,1,stand,stand,stand,0.37611325655329325,0.4230769230769231,0.0025010904926477985,0.06973945949317815,0.9273572762984158,0.00040217371309970545
707,data/RawData/202_18_8_11_1_stand.txt,202,18,8,11,1,stand,stand,stand,0.37576967137466144,0.42225859247135844,0.0,0.0,1.3324850402674626,4.737645397109288e-05
708,data/RawData/101_18_5_4_1_stand.txt,101,18,5,4,1,stand,stand,stand,0.37539979891630626,0.4214402618657938,0.002165649767871313,0.055177402220643774,0.9423690664552548,0.00028788155356645855
709,data/RawData/215_18_1_4_2_stand.txt,215,18,1,4,2,stand,stand,stand,0.3752622497111875,0.4206219312602291,0.003537523999050781,0.1873083543501705,0.8085559248624696,0.0005981967856441627
710,data/RawData/216_18_7_2_1_stand.txt,216,18,7,2,1,stand,stand,stand,0.37513057791771154,0.4198036006546645,0.002687491328090774,0.11747570588312925,0.8797427510422225,9.405174389167685e-05
711,data/RawData/106_18_7_4_1_stand.txt,106,18,7,4,1,stand,stand,stand,0.37507201456355826,0.41898527004909986,0.0,0.0,1.2468583147960364,0.0
712,data/RawData/102_18_3_5_1_stand.txt,102,18,3,5,1,stand,stand,stand,0.3750209350697951,0.41816693944353517,0.0,0.0,1.131428184347799,0.00011274452729877305
713,data/RawData/215_18_4_6_1_stand.txt,215,18,4,6,1,stand,stand,stand,0.37494363000911285,0.41734860883797054,0.0,0.11077520906658533,0.8891888879032867,0.00012965933795197797
714,data/RawData/215_18_8_2_1_stand.txt,215,18,8,2,1,stand,stand,stand,0.3746790168849171,0.4165302782324059,0.0002410861713058814,0.07278453576959593,0.9269646127952372,9.765261192053133e-06
715,data/RawData/206_18_1_8_1_stand.txt,206,18,1,8,1,stand,stand,stand,0.37454704000804684,0.4157119476268412,0.002833466965216269,0.14170661662361406,0.8543428397821461,0.0011170766263537218
716,data/RawData/305_18_1_12_1_stand.txt,305,18,1,12,1,stand,stand,stand,0.37449181709318596,0.4148936170212766,0.003450425832048608,0.13859172618993784,0.8576101942975423,0.00034765367780114265
717,data/RawData/305_18_7_8_1_stand.txt,305,18,7,8,1,stand,stand,stand,0.37446188806529745,0.41407528641571195,0.0008730198199355984,0.0,1.21466659844519,0.0005043546968435093
718,data/RawData/213_18_3_3_2_stand.txt,213,18,3,3,2,stand,stand,stand,0.3742829095769846,0.4132569558101473,0.0019213563129448245,0.07228229063946885,0.9252835915076352,0.000512761537279464
719,data/RawData/306_18_1_11_1_stand.txt,306,18,1,11,1,stand,stand,stand,0.37406273015682734,0.41243862520458263,0.0038488962138032603,0.1489505028980585,0.8466880344155763,0.0005125664698885349
720,data/RawData/102_18_7_5_1_stand.txt,102,18,7,5,1,stand,stand,stand,0.3740232013481622,0.411620294599018,0.002711554443476251,0.2084240627105385,0.7888561585953096,8.224248002218641e-06
721,data/RawData/206_18_8_2_1_stand.txt,206,18,8,2,1,stand,stand,stand,0.37385902518443026,0.41080196399345337,0.0,0.003181192410898913,0.9971157472678203,5.0225513438887216e-06
722,data/RawData/215_18_5_3_1_stand.txt,215,18,5,3,1,stand,stand,stand,0.3737060592181183,0.4099836333878887,0.0006003965352179308,0.0,1.025367345842067,9.820509931679197e-05
723,data/RawData/216_18_4_5_2_stand.txt,216,18,4,5,2,stand,stand,stand,0.3737040109387872,0.40916530278232405,0.0031594206809063695,0.18103854116650225,0.8139360548325231,0.001865983317392381
724,data/RawData/307_18_5_9_1_stand.txt,307,18,5,9,1,stand,stand,stand,0.3736763249954877,0.4083469721767594,0.0,0.0,1.4398349197563802,0.00046454008821505044
725,data/RawData/213_18_4_1_1_stand.txt,213,18,4,1,1,stand,stand,stand,0.37305365873829105,0.4075286415711948,0.0016248685665668484,0.0,1.1415278673414593,3.425276791844008e-05
726,data/RawData/215_18_8_7_1_stand.txt,215,18,8,7,1,stand,stand,stand,0.3729562801425163,0.4067103109656301,0.0015044716856993916,0.21702397266533063,0.7814159761359489,5.557951033977139e-05
727,data/RawData/213_18_3_2_2_stand.txt,213,18,3,2,2,stand,stand,stand,0.37271396162266285,0.40589198036006546,0.00344808498316386,0.10891322219329976,0.8872962319516505,0.0003424608692029594
728,data/RawData/202_18_4_10_2_stand.txt,202,18,4,10,2,stand,stand,stand,0.3723688781740285,0.40507364975450083,0.003294673631080051,0.14817242253454968,0.8485365179346871,0.0
729,data/RawData/215_18_5_1_1_stand.txt,215,18,5,1,1,stand,stand,stand,0.37234171727359955,0.40425531914893614,0.0011592996246179205,0.08208008738970672,0.9166934571540722,6.71558289174656e-05
730,data/RawData/202_18_8_23_1_stand.txt,202,18,8,23,1,stand,stand,stand,0.3721650414912801,0.4034369885433715,0.00046883306905917633,0.0,1.5890421449286478,8.094007265770211e-05
731,data/RawData/102_18_0_6_1_stand.txt,102,18,0,6,1,stand,stand,stand,0.37180829224050727,0.4026186579378069,0.003583345881164318,0.10772543769484429,0.8884564467912072,0.00023476963009480014
732,data/RawData/104_18_7_2_1_stand.txt,104,18,7,2,1,stand,stand,stand,0.37165864335411153,0.40180032733224225,0.0030998353478119372,0.15162588833303292,0.8451855315159773,8.874480048721623e-05
733,data/RawData/303_18_8_7_1_stand.txt,303,18,8,7,1,stand,stand,stand,0.3716155038524508,0.40098199672667756,0.0005889070976205221,0.2169094234870315,0.782214989519247,0.000286679893410149
734,data/RawData/302_18_8_11_1_stand.txt,302,18,8,11,1,stand,stand,stand,0.37123572381696146,0.4001636661211129,0.0014993798767431177,0.06535983104274683,0.933099897083999,4.089199381728795e-05
735,data/RawData/301_18_5_10_1_stand.txt,301,18,5,10,1,stand,stand,stand,0.3712243966939585,0.3993453355155483,0.00046018654840489746,0.0,1.051606263820812,0.00025931592060949915
736,data/RawData/104_18_7_6_1_stand.txt,104,18,7,6,1,stand,stand,stand,0.37107053686278396,0.3985270049099836,0.0,0.0,1.1164128435377056,0.0
737,data/RawData/104_18_4_4_1_stand.txt,104,18,4,4,1,stand,stand,stand,0.3707423454117387,0.397708674304419,0.0032134275263880404,0.02648780110724509,0.9701171646601173,0.00018160670355216486
738,data/RawData/202_18_8_10_1_stand.txt,202,18,8,10,1,stand,stand,stand,0.37062621722735895,0.39689034369885434,0.0,0.0,1.425904160693961,8.160514872550086e-05
739,data/RawData/305_18_0_10_1_stand.txt,305,18,0,10,1,stand,stand,stand,0.3702535272491833,0.3960720130932897,0.0033094463458303728,0.1355618370138513,0.8611472981110048,0.0
740,data/RawData/307_18_0_7_1_stand.txt,307,18,0,7,1,stand,stand,stand,0.3697370815633395,0.395253682487725,0.004041086563171884,0.0,1.0003437663674033,0.0
741,data/RawData/202_18_7_8_1_stand.txt,202,18,7,8,1,stand,stand,stand,0.3694679627249534,0.3944353518821604,0.003980176617329449,0.0,1.3759448577662972,0.00015864602557839533
742,data/RawData/215_18_2_10_2_stand.txt,215,18,2,10,2,stand,stand,stand,0.36944194289927723,0.39361702127659576,0.0025037457460246842,0.14779779766122195,0.8496801535217471,1.830306829969601e-05
743,data/RawData/105_18_8_2_1_stand.txt,105,18,8,2,1,stand,stand,stand,0.3694068259580511,0.39279869067103107,0.0,0.0,1.1240719802284789,0.00021950365870125973
744,data/RawData/307_18_7_12_1_stand.txt,307,18,7,12,1,stand,stand,stand,0.36931813773935024,0.39198036006546644,0.0008361051901774156,0.09713879940491559,0.9020500017864642,0.0
745,data/RawData/104_18_4_3_1_stand.txt,104,18,4,3,1,stand,stand,stand,0.36926886668230025,0.3911620294599018,0.0028015707099829277,0.1293938881315424,0.867767594818038,3.694633772861589e-05
746,data/RawData/202_18_4_3_1_stand.txt,202,18,4,3,1,stand,stand,stand,0.3690329075735784,0.3903436988543372,0.002246523226362484,0.1877622703115411,0.8092786969749648,0.0007125094844219299
747,data/RawData/102_18_8_5_1_stand.txt,102,18,8,5,1,stand,stand,stand,0.36871897164242556,0.3895253682487725,0.003159642002034456,0.0,1.0725799658673616,0.00020987564039692304
748,data/RawData/107_18_3_2_1_stand.txt,107,18,3,2,1,stand,stand,stand,0.3686117712930667,0.38870703764320785,0.0,0.0,1.253940368933287,6.253344929270412e-05
749,data/RawData/302_18_7_8_1_stand.txt,302,18,7,8,1,stand,stand,stand,0.3685598439660758,0.3878887070376432,0.0023636873566261264,0.0,1.0105930556444422,0.0001482175227684894
750,data/RawData/207_18_6_12_2_stand.txt,207,18,6,12,2,stand,stand,stand,0.3680987986784761,0.38707037643207853,0.0035239007670675583,0.15276065210421455,0.8437288783913001,0.0
751,data/RawData/211_18_7_8_2_stand.txt,211,18,7,8,2,stand,stand,stand,0.3670882511904407,0.3862520458265139,0.0,0.0,1.0124937349989034,0.0
752,data/RawData/305_18_0_8_1_stand.txt,305,18,0,8,1,stand,stand,stand,0.36708120477130823,0.38543371522094927,0.0037970559375790653,0.18343489564278265,0.812635825910231,0.00013222250668316708
753,data/RawData/213_18_2_6_1_stand.txt,213,18,2,6,1,stand,stand,stand,0.3670098656110831,0.38461538461538464,0.0021886757217316802,0.20030616202771717,0.7974566465665796,4.851568124707177e-05
754,data/RawData/215_18_5_7_1_stand.txt,215,18,5,7,1,stand,stand,stand,0.36693438607985357,0.38379705400981995,0.0010820671943376976,0.11674422132599414,0.8821446597925462,2.9051684396785338e-05
755,data/RawData/207_18_7_5_2_stand.txt,207,18,7,5,2,stand,stand,stand,0.36655784778679684,0.3829787234042553,0.0,0.08017395146163336,0.9199104415146488,3.463934960478155e-05
756,data/RawData/216_18_2_2_2_stand.txt,216,18,2,2,2,stand,stand,stand,0.36637756638135294,0.3821603927986907,0.0018457278847034797,0.20563138487800228,0.791584440177433,0.0009384470571318291
757,data/RawData/206_18_3_9_2_stand.txt,206,18,3,9,2,stand,stand,stand,0.36629725278535885,0.381342062193126,0.004129518308867666,0.1139274911652454,0.8814203089890115,0.0005226815341453766
758,data/RawData/202_18_8_32_1_stand.txt,202,18,8,32,1,stand,stand,stand,0.36618983847605385,0.38052373158756136,0.0,0.0,1.3356556895391605,0.0
759,data/RawData/302_18_7_12_1_stand.txt,302,18,7,12,1,stand,stand,stand,0.36616874953235223,0.37970540098199673,0.0030270562116116646,0.18781744725167865,0.8089150735700251,0.00024042296395358095
760,data/RawData/305_18_3_6_1_stand.txt,305,18,3,6,1,stand,stand,stand,0.3661250004597489,0.3788870703764321,0.0,0.11219043565250025,0.887973088595212,0.0003530538933133318
761,data/RawData/211_18_0_1_2_stand.txt,211,18,0,1,2,stand,stand,stand,0.36612490981288337,0.3780687397708674,0.00374938563955761,0.2009888875695558,0.794558534544497,0.0007031922436585634
762,data/RawData/307_18_0_10_1_stand.txt,307,18,0,10,1,stand,stand,stand,0.36601732315496704,0.3772504091653028,0.0035983343374675937,0.19512753213274941,0.8012608063881427,1.3327138908399697e-05
763,data/RawData/206_18_2_17_2_stand.txt,206,18,2,17,2,stand,stand,stand,0.36572988526628014,0.37643207855973815,0.0036969389398115566,0.03275263286865349,0.9635764331837594,0.0
764,data/RawData/103_18_5_4_1_stand.txt,103,18,5,4,1,stand,stand,stand,0.36549377365553104,0.37561374795417346,0.0,0.0,1.0776024693140314,0.0
765,data/RawData/103_18_5_1_1_stand.txt,103,18,5,1,1,stand,stand,stand,0.36544900580165474,0.37479541734860883,0.0008425465222086805,0.17275353812866998,0.8259033556038274,0.000500559742557584
766,data/RawData/211_18_7_3_1_stand.txt,211,18,7,3,1,stand,stand,stand,0.3650837176851689,0.3739770867430442,0.0,0.0,1.2077256950536002,0.0
767,data/RawData/215_18_8_4_1_stand.txt,215,18,8,4,1,stand,stand,stand,0.3645180077421412,0.37315875613747956,0.0,0.0,1.1165011040057073,4.955986997895481e-05
768,data/RawData/206_18_5_6_2_stand.txt,206,18,5,6,2,stand,stand,stand,0.36418904400464824,0.3723404255319149,0.003502016814579252,0.17340719993033285,0.8220536938360486,0.0010370894162935339
769,data/RawData/205_18_1_12_1_stand.txt,205,18,1,12,1,stand,stand,stand,0.3640666980627355,0.37152209492635024,0.0028274772580629322,0.21633427442700137,0.7808085746908543,2.9673621334678124e-05
770,data/RawData/307_18_1_8_1_stand.txt,307,18,1,8,1,stand,stand,stand,0.36393448448810833,0.3707037643207856,0.003495864380068438,0.1609916894907483,0.8355245929772737,0.0
771,data/RawData/107_18_1_2_1_stand.txt,107,18,1,2,1,stand,stand,stand,0.3638143593788368,0.3698854337152209,0.00399631129617911,0.09360311460786927,0.9023175238105042,8.30502826987588e-05
772,data/RawData/213_18_4_6_1_stand.txt,213,18,4,6,1,stand,stand,stand,0.3637830790451386,0.3690671031096563,0.0008409682182304937,0.03542717446238719,0.9637288890301503,2.9682864832864575e-06
773,data/RawData/307_18_7_8_1_stand.txt,307,18,7,8,1,stand,stand,stand,0.3634306391327183,0.36824877250409166,0.002518209447820722,0.03811723338942825,0.9590833367072069,0.00028122045279264246
774,data/RawData/303_18_0_8_1_stand.txt,303,18,0,8,1,stand,stand,stand,0.3633799775316099,0.367430441898527,0.0036333103740465913,0.10844180229816051,0.8877342989417771,0.0001905883832640179
775,data/RawData/202_18_7_23_2_stand.txt,202,18,7,23,2,stand,stand,stand,0.36336698971146536,0.36661211129296234,0.003916280164227534,0.0,1.2244856135790494,7.661453499942686e-05
