rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
127,data/RawData/217_18_7_4_1_wheelchair.txt,217,18,7,4,1,wheelchair,wheelchair,wheelchair,0.9785881130148748,0.6509695290858726,0.00020916330454157748,0.0,1.0080428099541576,0.00030369983755272655
128,data/RawData/217_18_4_5_1_wheelchair.txt,217,18,4,5,1,wheelchair,wheelchair,wheelchair,0.9759690549750315,0.6481994459833795,0.00020288166247593581,0.0,1.0093044440401817,0.0004606405969797953
129,data/RawData/203_18_5_1_2_wheelchair.txt,203,18,5,1,2,wheelchair,wheelchair,wheelchair,0.9679626414153065,0.6454293628808865,0.00015016260032029498,0.0,1.003190503390795,1.1093682757827258e-05
130,data/RawData/217_18_1_2_1_wheelchair.txt,217,18,1,2,1,wheelchair,wheelchair,wheelchair,0.9550976065742134,0.6426592797783933,0.00019454401444327275,0.0,1.0041607976562192,0.0002454982690636903
131,data/RawData/217_18_1_3_1_wheelchair.txt,217,18,1,3,1,wheelchair,wheelchair,wheelchair,0.953298026958652,0.6398891966759003,0.0003412111811142174,0.0,1.0050783277673108,0.0003816626671170901
132,data/RawData/217_18_7_6_1_wheelchair.txt,217,18,7,6,1,wheelchair,wheelchair,wheelchair,0.9525401648735481,0.6371191135734072,0.0002768864070121173,0.0,1.0055393337083738,0.00029400611156351817
133,data/RawData/217_18_7_5_1_wheelchair.txt,217,18,7,5,1,wheelchair,wheelchair,wheelchair,0.949220131717705,0.6343490304709142,0.00016296145957205756,0.0,1.0087201405294277,0.0001592666418330271
134,data/RawData/217_18_1_5_2_wheelchair.txt,217,18,1,5,2,wheelchair,wheelchair,wheelchair,0.9453379128381979,0.631578947368421,0.00011909102794086374,0.0,1.053660956167891,0.0002761026515475129
135,data/RawData/217_18_1_4_2_wheelchair.txt,217,18,1,4,2,wheelchair,wheelchair,wheelchair,0.9419144150150397,0.628808864265928,0.0002700393807340873,0.0,1.011322036705862,0.00016004564379620232
136,data/RawData/217_18_4_6_1_wheelchair.txt,217,18,4,6,1,wheelchair,wheelchair,wheelchair,0.9414668224881299,0.6260387811634349,0.00025443491689390753,0.0,1.0093971690481571,0.00014267610127425382
137,data/RawData/217_18_4_2_1_wheelchair.txt,217,18,4,2,1,wheelchair,wheelchair,wheelchair,0.9397377708573171,0.6232686980609419,0.00030230193652732356,0.009455802235382074,0.9897585607818764,0.0004833350451501767
138,data/RawData/210_18_2_5_1_wheelchair.txt,210,18,2,5,1,wheelchair,wheelchair,wheelchair,0.9258517525271106,0.6204986149584487,0.0003783982812193095,0.00987365828152224,0.989416361309679,0.0003315821264994356
139,data/RawData/201_18_2_3_2_wheelchair.txt,201,18,2,3,2,wheelchair,wheelchair,wheelchair,0.9223401153286064,0.6177285318559557,0.0,0.0,1.0005585893420417,1.7074088677450362e-07
140,data/RawData/212_18_6_1_2_wheelchair.txt,212,18,6,1,2,wheelchair,wheelchair,wheelchair,0.922243032811054,0.6149584487534626,0.0,0.09492725634411452,0.9051163311224262,8.314733262546326e-06
141,data/RawData/209_18_2_11_1_wheelchair.txt,209,18,2,11,1,wheelchair,wheelchair,wheelchair,0.9204113377186738,0.6121883656509696,0.0003113306319869424,0.005293280664783032,0.9941831053785153,0.00021228332362828833
142,data/RawData/217_18_7_3_1_wheelchair.txt,217,18,7,3,1,wheelchair,wheelchair,wheelchair,0.9147476337256466,0.6094182825484764,0.00041329898754921296,0.0,1.0086316205183072,0.00019293458478307428
143,data/RawData/217_18_7_2_1_wheelchair.txt,217,18,7,2,1,wheelchair,wheelchair,wheelchair,0.9121372441240245,0.6066481994459834,0.00023509941034117942,0.0024971941523645267,0.9971127983127621,0.00015490812343593299
144,data/RawData/217_18_8_2_1_wheelchair.txt,217,18,8,2,1,wheelchair,wheelchair,wheelchair,0.9073714443347177,0.6038781163434903,0.00014467580629037516,0.0,1.0102679382460633,6.67792147258097e-05
145,data/RawData/217_18_8_6_1_wheelchair.txt,217,18,8,6,1,wheelchair,wheelchair,wheelchair,0.8993790593230505,0.6011080332409973,0.00018028614455275194,0.0,1.0429977677369375,9.975946437076931e-05
146,data/RawData/217_18_5_3_1_wheelchair.txt,217,18,5,3,1,wheelchair,wheelchair,wheelchair,0.888975583825445,0.5983379501385041,3.9328084085074956e-05,0.0,1.0367913163950868,7.757704038320082e-05
147,data/RawData/217_18_4_1_1_wheelchair.txt,217,18,4,1,1,wheelchair,wheelchair,wheelchair,0.8880324479588697,0.5955678670360111,0.0002619853865474067,0.0,1.0069347957910268,0.00019904796916089918
148,data/RawData/201_18_3_16_2_wheelchair.txt,201,18,3,16,2,wheelchair,wheelchair,wheelchair,0.8833056561187352,0.592797783933518,0.007356183588613205,0.5427211448279929,0.449910109551883,1.2562030378834998e-05
149,data/RawData/217_18_5_4_1_wheelchair.txt,217,18,5,4,1,wheelchair,wheelchair,wheelchair,0.8776718311694864,0.590027700831025,6.707921856027547e-05,0.0,1.009691906526627,5.039121954903942e-05
150,data/RawData/201_18_2_42_2_wheelchair.txt,201,18,2,42,2,wheelchair,wheelchair,wheelchair,0.8713056565650299,0.5872576177285319,0.0002792142367411774,0.0,1.0602708867056716,1.5869039449055228e-06
151,data/RawData/217_18_8_4_1_wheelchair.txt,217,18,8,4,1,wheelchair,wheelchair,wheelchair,0.8640095817591579,0.5844875346260388,0.00018366296291196917,0.002831936043274019,0.9969471582433928,3.724274926385462e-05
152,data/RawData/217_18_5_6_1_wheelchair.txt,217,18,5,6,1,wheelchair,wheelchair,wheelchair,0.8612557553047309,0.5817174515235457,0.00015952624444277486,0.005268008429836627,0.9945137315609691,5.873376359055722e-05
153,data/RawData/212_18_2_1_2_wheelchair.txt,212,18,2,1,2,wheelchair,wheelchair,wheelchair,0.8599047392422041,0.5789473684210527,4.481841353350633e-05,0.003126199772686075,0.9968155128945155,1.3468918102091729e-05
154,data/RawData/217_18_0_7_1_wheelchair.txt,217,18,0,7,1,wheelchair,wheelchair,wheelchair,0.851535819928524,0.5761772853185596,0.00032252620893449054,0.0,1.020572761081939,8.55240548169303e-05
155,data/RawData/203_18_5_11_1_wheelchair.txt,203,18,5,11,1,wheelchair,wheelchair,wheelchair,0.8511282995936165,0.5734072022160664,0.0,0.0,1.091051777738467,3.7731583339164914e-06
156,data/RawData/201_18_5_6_2_wheelchair.txt,201,18,5,6,2,wheelchair,wheelchair,wheelchair,0.8486400504123415,0.5706371191135734,0.00011770082504410446,0.01789613401993304,0.9818623713954213,0.00012379375842320157
157,data/RawData/217_18_5_1_1_wheelchair.txt,217,18,5,1,1,wheelchair,wheelchair,wheelchair,0.8349050785021209,0.5678670360110804,0.000309065920794555,0.0,1.0001974876971422,5.4087273357952626e-05
158,data/RawData/210_18_3_4_1_wheelchair.txt,210,18,3,4,1,wheelchair,wheelchair,wheelchair,0.8346035486542106,0.5650969529085873,0.00030985958541789656,0.011240838195736234,0.9884022298159708,4.707240167713893e-05
159,data/RawData/217_18_8_5_1_wheelchair.txt,217,18,8,5,1,wheelchair,wheelchair,wheelchair,0.8340023849456533,0.5623268698060941,0.00040121107722288613,0.0,1.0260764511945335,4.8426747789208905e-05
160,data/RawData/201_18_5_2_2_wheelchair.txt,201,18,5,2,2,wheelchair,wheelchair,wheelchair,0.8334863157300794,0.5595567867036011,0.0004454939427027661,0.006017740060613889,0.9934380392996236,9.872669585992729e-05
161,data/RawData/209_18_2_10_1_wheelchair.txt,209,18,2,10,1,wheelchair,wheelchair,wheelchair,0.8297289895150444,0.556786703601108,0.00019291416416308222,0.02135978074012994,0.9783326244187756,0.00011468067572614756
162,data/RawData/209_18_7_3_2_wheelchair.txt,209,18,7,3,2,wheelchair,wheelchair,wheelchair,0.821056718280592,0.554016620498615,0.00027198294891009117,0.01742245340324869,0.9821999132051554,0.00010565044146781428
163,data/RawData/210_18_3_5_1_wheelchair.txt,210,18,3,5,1,wheelchair,wheelchair,wheelchair,0.8200437597013237,0.5512465373961218,0.00028803610735322557,0.0,1.0091517116765398,7.187575633871866e-05
164,data/RawData/217_18_3_4_1_wheelchair.txt,217,18,3,4,1,wheelchair,wheelchair,wheelchair,0.8193438816990162,0.5484764542936288,0.0,0.0007582287333562836,0.9992543244680265,4.613958447170108e-05
165,data/RawData/210_18_3_1_1_wheelchair.txt,210,18,3,1,1,wheelchair,wheelchair,wheelchair,0.8182164934081672,0.5457063711911357,0.00035008502690017234,0.0,1.0116707594148255,1.946140925610056e-05
166,data/RawData/210_18_1_6_2_wheelchair.txt,210,18,1,6,2,wheelchair,wheelchair,wheelchair,0.815997885839774,0.5429362880886427,4.177798904119274e-05,0.013270331418268748,0.9866811644684219,6.726123042510821e-06
167,data/RawData/201_18_4_7_2_wheelchair.txt,201,18,4,7,2,wheelchair,wheelchair,wheelchair,0.8132750403052992,0.5401662049861495,0.0002602368474417219,0.011092932030087922,0.988629912017122,1.6919104118751237e-05
168,data/RawData/210_18_7_1_3_wheelchair.txt,210,18,7,1,3,wheelchair,wheelchair,wheelchair,0.8012155038908731,0.5373961218836565,0.0,0.003628602711007823,0.9965444634070455,8.7741080444586e-05
169,data/RawData/210_18_3_2_1_wheelchair.txt,210,18,3,2,1,wheelchair,wheelchair,wheelchair,0.7997165915815676,0.5346260387811634,0.00035276949539087964,0.021946511383062875,0.9776738142321431,2.6904888152704263e-05
170,data/RawData/209_18_5_3_1_wheelchair.txt,209,18,5,3,1,wheelchair,wheelchair,wheelchair,0.7972371879958381,0.5318559556786704,8.880795184723201e-05,0.03150724772769767,0.9684009899349116,2.954384289291724e-06
171,data/RawData/209_18_1_4_1_wheelchair.txt,209,18,1,4,1,wheelchair,wheelchair,wheelchair,0.796768502475452,0.5290858725761773,0.0002317969983273404,0.0,1.0325178611186419,1.2930817007000502e-05
172,data/RawData/209_18_1_5_1_wheelchair.txt,209,18,1,5,1,wheelchair,wheelchair,wheelchair,0.793325599557416,0.5263157894736842,0.0003671335259825289,0.0,1.0384979171622697,0.0
173,data/RawData/217_18_0_4_1_wheelchair.txt,217,18,0,4,1,wheelchair,wheelchair,wheelchair,0.7879894351740369,0.5235457063711911,0.0002682819371033105,0.0,1.0221447855396968,6.385957435572005e-05
174,data/RawData/201_18_1_6_2_wheelchair.txt,201,18,1,6,2,wheelchair,wheelchair,wheelchair,0.7862787360548565,0.5207756232686981,0.00025623018777478523,0.0,1.044925561039909,0.0
175,data/RawData/209_18_2_8_1_wheelchair.txt,209,18,2,8,1,wheelchair,wheelchair,wheelchair,0.7848445513624337,0.518005540166205,7.668632589737266e-05,0.0,1.022622434530916,3.9933221155465427e-05
176,data/RawData/201_18_0_11_2_wheelchair.txt,201,18,0,11,2,wheelchair,wheelchair,wheelchair,0.7818049824535254,0.5152354570637119,0.00013586573140053886,0.01600797222761174,0.9838346771302132,2.1484909495374313e-05
177,data/RawData/217_18_2_4_1_wheelchair.txt,217,18,2,4,1,wheelchair,wheelchair,wheelchair,0.7799213156900133,0.5124653739612188,4.746964296411466e-05,0.016413454711381795,0.9835194059545466,1.966968982552722e-05
178,data/RawData/217_18_3_3_1_wheelchair.txt,217,18,3,3,1,wheelchair,wheelchair,wheelchair,0.7767981374796814,0.5096952908587258,7.598768387140314e-05,0.0400759710353848,0.9597757374029351,7.230387652134626e-05
179,data/RawData/212_18_3_2_1_wheelchair.txt,212,18,3,2,1,wheelchair,wheelchair,wheelchair,0.7754781085705353,0.5069252077562327,0.0,0.0,1.0213464349833279,2.272925040807493e-05
180,data/RawData/209_18_1_3_1_wheelchair.txt,209,18,1,3,1,wheelchair,wheelchair,wheelchair,0.7750451782329318,0.5041551246537396,0.000298938238284828,0.0,1.0139257633869307,0.0
181,data/RawData/217_18_8_1_1_wheelchair.txt,217,18,8,1,1,wheelchair,wheelchair,wheelchair,0.7720709054162891,0.5013850415512465,0.0,0.0,1.0260945213230233,9.82121002482858e-06
182,data/RawData/217_18_5_5_1_wheelchair.txt,217,18,5,5,1,wheelchair,wheelchair,wheelchair,0.7652500636846266,0.4986149584487535,0.00020990104860409823,0.013329379723587047,0.9864473305385835,1.3388687918605946e-05
183,data/RawData/217_18_2_2_1_wheelchair.txt,217,18,2,2,1,wheelchair,wheelchair,wheelchair,0.7609908677836822,0.49584487534626037,0.00019518943590471986,0.02016729231284898,0.9796256006513043,1.1917598627984988e-05
184,data/RawData/203_18_2_10_2_wheelchair.txt,203,18,2,10,2,wheelchair,wheelchair,wheelchair,0.7602554862019001,0.4930747922437673,0.0001600814669892901,0.029678813247967357,0.9700731944416672,8.791084206078512e-05
185,data/RawData/203_18_2_17_2_wheelchair.txt,203,18,2,17,2,wheelchair,wheelchair,wheelchair,0.7551487942061597,0.4903047091412742,0.0,0.053953863601815755,0.9460233859977719,2.503091793983057e-05
186,data/RawData/217_18_2_1_1_wheelchair.txt,217,18,2,1,1,wheelchair,wheelchair,wheelchair,0.7531238097688263,0.48753462603878117,0.00017188382428130568,0.0,1.0646117139981677,0.0
187,data/RawData/201_18_2_45_2_wheelchair.txt,201,18,2,45,2,wheelchair,wheelchair,wheelchair,0.7527775290431173,0.48476454293628807,0.0,0.0,1.0660249017922603,2.1391789867134144e-05
188,data/RawData/217_18_2_6_1_wheelchair.txt,217,18,2,6,1,wheelchair,wheelchair,wheelchair,0.7502145753914912,0.481994459833795,0.0,0.023424170699088094,0.9766327578879116,0.0
189,data/RawData/217_18_3_2_1_wheelchair.txt,217,18,3,2,1,wheelchair,wheelchair,wheelchair,0.7462086021595783,0.4792243767313019,0.0001682765350770261,0.030145597755408076,0.9696649813546002,2.1144353574625774e-05
190,data/RawData/217_18_8_3_1_wheelchair.txt,217,18,8,3,1,wheelchair,wheelchair,wheelchair,0.7457673775731123,0.47645429362880887,4.4362362647146247e-05,0.0,1.0531130360638006,1.7861368899241748e-05
191,data/RawData/203_18_2_27_2_wheelchair.txt,203,18,2,27,2,wheelchair,wheelchair,wheelchair,0.7451559777696407,0.47368421052631576,1.2461041539765673e-05,0.0,1.0149143392829028,2.0839917052132445e-05
192,data/RawData/217_18_5_2_1_wheelchair.txt,217,18,5,2,1,wheelchair,wheelchair,wheelchair,0.7363774888240178,0.4709141274238227,7.362056821357118e-05,0.022413209343803312,0.977478684298544,3.4485788081268774e-05
193,data/RawData/201_18_1_16_1_wheelchair.txt,201,18,1,16,1,wheelchair,wheelchair,wheelchair,0.736025268120915,0.46814404432132967,0.0,0.05503319936674539,0.9452263442788221,1.4914392781754697e-05
194,data/RawData/203_18_2_13_2_wheelchair.txt,203,18,2,13,2,wheelchair,wheelchair,wheelchair,0.7332995141721935,0.46537396121883656,0.0001386571172187409,0.0,1.0009797764077084,1.3329824955411898e-05
195,data/RawData/209_18_2_9_1_wheelchair.txt,209,18,2,9,1,wheelchair,wheelchair,wheelchair,0.7318463093315435,0.4626038781163435,0.0003340526157385373,0.024961409984384474,0.9746395291052631,6.500829324757474e-05
196,data/RawData/209_18_7_2_2_wheelchair.txt,209,18,7,2,2,wheelchair,wheelchair,wheelchair,0.7317382061261237,0.4598337950138504,0.00026778785478537477,0.0,1.0060702340704688,2.313488736840611e-05
197,data/RawData/201_18_1_8_2_wheelchair.txt,201,18,1,8,2,wheelchair,wheelchair,wheelchair,0.7306423155287175,0.45706371191135736,0.0,0.0010762474991971465,0.9989752208950069,2.5296046640167873e-05
198,data/RawData/217_18_3_6_1_wheelchair.txt,217,18,3,6,1,wheelchair,wheelchair,wheelchair,0.715716200707842,0.45429362880886426,0.0,0.0,1.3144600532919104,1.19039251047869e-06
199,data/RawData/203_18_2_30_2_wheelchair.txt,203,18,2,30,2,wheelchair,wheelchair,wheelchair,0.7153639481687096,0.4515235457063712,0.0,0.0761457109098982,0.924023905035859,1.7471975365012077e-05
200,data/RawData/201_18_0_2_1_wheelchair.txt,201,18,0,2,1,wheelchair,wheelchair,wheelchair,0.7151737774277224,0.4487534626038781,0.00019648518729373904,0.047508446777837436,0.952298244481072,0.0
201,data/RawData/209_18_2_7_1_wheelchair.txt,209,18,2,7,1,wheelchair,wheelchair,wheelchair,0.7151641365739524,0.44598337950138506,3.8558986055380217e-05,0.013598456404092914,0.9863125204686755,5.0464139777980196e-05
202,data/RawData/217_18_2_3_1_wheelchair.txt,217,18,2,3,1,wheelchair,wheelchair,wheelchair,0.7110807667002214,0.44321329639889195,9.5777784749897e-05,0.03736196775490917,0.9625317962055187,1.0458253416034175e-05
203,data/RawData/210_18_8_1_3_wheelchair.txt,210,18,8,1,3,wheelchair,wheelchair,wheelchair,0.710440686079098,0.4404432132963989,0.00026857369271338923,0.0,1.0097896412633978,2.8485669749312026e-06
204,data/RawData/217_18_2_5_1_wheelchair.txt,217,18,2,5,1,wheelchair,wheelchair,wheelchair,0.7068024760885669,0.4376731301939058,0.00017020934236596774,0.0,1.0359112170196398,5.600475820082779e-07
205,data/RawData/212_18_8_5_2_wheelchair.txt,212,18,8,5,2,wheelchair,wheelchair,wheelchair,0.6979069468104804,0.43490304709141275,0.0,0.0,1.0816419581899106,0.0
206,data/RawData/212_18_4_4_1_wheelchair.txt,212,18,4,4,1,wheelchair,wheelchair,wheelchair,0.6945507968627281,0.43213296398891965,0.0,0.0,1.0703819118155948,2.56565315098881e-05
207,data/RawData/203_18_5_10_1_wheelchair.txt,203,18,5,10,1,wheelchair,wheelchair,wheelchair,0.6899271447462935,0.4293628808864266,0.0004098632671317084,0.041845871882644006,0.9577440006692766,2.6417949806747904e-07
208,data/RawData/217_18_1_6_2_wheelchair.txt,217,18,1,6,2,wheelchair,wheelchair,wheelchair,0.6864244663388737,0.4265927977839335,0.0,0.027330802709473714,0.9727294587247323,3.3947890669387688e-06
209,data/RawData/209_18_2_3_2_wheelchair.txt,209,18,2,3,2,wheelchair,wheelchair,wheelchair,0.6860270204964214,0.42382271468144045,0.00010329830619073809,0.03442921382756171,0.9654405622693374,2.6925595452566653e-05
210,data/RawData/203_18_2_24_2_wheelchair.txt,203,18,2,24,2,wheelchair,wheelchair,wheelchair,0.6847299610109074,0.42105263157894735,0.0,0.09342969208362294,0.9065780408349047,2.4287879885127882e-05
211,data/RawData/209_18_1_1_1_wheelchair.txt,209,18,1,1,1,wheelchair,wheelchair,wheelchair,0.6840856049952126,0.4182825484764543,0.00038131058762999733,0.03912133472451396,0.9605005725328849,0.0
212,data/RawData/212_18_5_1_2_wheelchair.txt,212,18,5,1,2,wheelchair,wheelchair,wheelchair,0.6826374764836834,0.4155124653739612,4.0283046674457844e-05,0.024950577346674826,0.9750124122850852,0.0
213,data/RawData/217_18_1_7_2_wheelchair.txt,217,18,1,7,2,wheelchair,wheelchair,wheelchair,0.6824941594267627,0.41274238227146814,0.0,0.0,1.000118859255858,0.0
214,data/RawData/210_18_1_4_1_wheelchair.txt,210,18,1,4,1,wheelchair,wheelchair,wheelchair,0.6731951856498122,0.4099722991689751,0.0001651862517787843,0.01690798690989739,0.9829185574711791,8.26936565928179e-06
215,data/RawData/201_18_4_3_2_wheelchair.txt,201,18,4,3,2,wheelchair,wheelchair,wheelchair,0.6641126489638824,0.407202216066482,0.00017409588757617996,0.0,1.0026185539686947,6.821267916087847e-06
216,data/RawData/201_18_1_9_2_wheelchair.txt,201,18,1,9,2,wheelchair,wheelchair,wheelchair,0.6631990173639506,0.40443213296398894,0.0,0.0,1.0480238370129495,0.0
217,data/RawData/201_18_2_5_2_wheelchair.txt,201,18,2,5,2,wheelchair,wheelchair,wheelchair,0.659628045228509,0.40166204986149584,0.000285870133940819,0.0,1.0182253893680586,5.77176079107861e-05
218,data/RawData/201_18_5_1_2_wheelchair.txt,201,18,5,1,2,wheelchair,wheelchair,wheelchair,0.6588859203379294,0.3988919667590028,0.0003769283133820191,0.020670617486863878,0.9789522913208507,1.6287738580100476e-07
219,data/RawData/217_18_7_1_1_wheelchair.txt,217,18,7,1,1,wheelchair,wheelchair,wheelchair,0.6568025332299552,0.3961218836565097,0.00033162902036819986,0.0,1.0261161706963755,4.0839305840820375e-05
220,data/RawData/201_18_1_2_2_wheelchair.txt,201,18,1,2,2,wheelchair,wheelchair,wheelchair,0.6564663190401447,0.39335180055401664,0.00041842509785751744,0.0,1.0378900665832411,0.0
221,data/RawData/209_18_2_1_2_wheelchair.txt,209,18,2,1,2,wheelchair,wheelchair,wheelchair,0.6547836556691915,0.39058171745152354,0.0,0.0,1.0290397137287417,0.0
222,data/RawData/209_18_3_3_1_wheelchair.txt,209,18,3,3,1,wheelchair,wheelchair,wheelchair,0.6543415941751364,0.3878116343490305,0.0,0.0,1.020266144258474,0.0
223,data/RawData/209_18_2_4_2_wheelchair.txt,209,18,2,4,2,wheelchair,wheelchair,wheelchair,0.6527205410615551,0.3850415512465374,1.419479260035753e-05,0.09718074802957796,0.9028039695979712,1.0875783185324247e-06
224,data/RawData/212_18_3_1_2_wheelchair.txt,212,18,3,1,2,wheelchair,wheelchair,wheelchair,0.6492924170784744,0.38227146814404434,3.865056725948489e-05,0.004000181499647076,0.9959352229214962,2.5945010057159895e-05
225,data/RawData/209_18_7_5_2_wheelchair.txt,209,18,7,5,2,wheelchair,wheelchair,wheelchair,0.6435122892588343,0.37950138504155123,0.0003900806984030228,0.015658705196114238,0.983905286635764,4.5927468164814854e-05
226,data/RawData/209_18_5_4_1_wheelchair.txt,209,18,5,4,1,wheelchair,wheelchair,wheelchair,0.6399435904282815,0.3767313019390582,0.0,0.0,1.0619258217634882,0.0
227,data/RawData/201_18_2_4_2_wheelchair.txt,201,18,2,4,2,wheelchair,wheelchair,wheelchair,0.6361719214551662,0.3739612188365651,0.0,0.08437246888310072,0.9155958630662718,3.893071087019857e-05
228,data/RawData/203_18_3_1_1_wheelchair.txt,203,18,3,1,1,wheelchair,wheelchair,wheelchair,0.6322517726137521,0.37119113573407203,0.0,0.0373744982762058,0.9626537196066772,2.053046156911932e-06
229,data/RawData/203_18_2_16_2_wheelchair.txt,203,18,2,16,2,wheelchair,wheelchair,wheelchair,0.6302765131881909,0.3684210526315789,0.00011399175625835048,0.00892547642336201,0.9909305214988977,3.0010319895338476e-05
230,data/RawData/210_18_5_6_2_wheelchair.txt,210,18,5,6,2,wheelchair,wheelchair,wheelchair,0.630109319129185,0.3656509695290859,0.00021705529115589195,0.020063634605748313,0.9796971087080609,2.220139344777747e-05
231,data/RawData/212_18_4_6_1_wheelchair.txt,212,18,4,6,1,wheelchair,wheelchair,wheelchair,0.62484875464092,0.3628808864265928,0.00021807646289226363,0.06934545959677937,0.9304029668791732,3.3497059554557955e-05
232,data/RawData/210_18_4_3_1_wheelchair.txt,210,18,4,3,1,wheelchair,wheelchair,wheelchair,0.6233718096923414,0.3601108033240997,0.0001755716561532055,0.0,1.0021402496250036,9.21896767093218e-06
233,data/RawData/201_18_2_41_2_wheelchair.txt,201,18,2,41,2,wheelchair,wheelchair,wheelchair,0.6223963787128147,0.3573407202216066,0.0003338002296948704,0.0009028108269681742,0.9987537292070822,9.659734647999296e-06
234,data/RawData/212_18_5_5_1_wheelchair.txt,212,18,5,5,1,wheelchair,wheelchair,wheelchair,0.6188957874608104,0.3545706371191136,6.23650685839347e-05,0.0,1.0069194366612448,2.3354270392797857e-05
235,data/RawData/203_18_3_2_1_wheelchair.txt,203,18,3,2,1,wheelchair,wheelchair,wheelchair,0.6181722445235258,0.3518005540166205,0.00011211921158854455,0.08958498447104188,0.9103062354410139,0.0
236,data/RawData/203_18_2_7_2_wheelchair.txt,203,18,2,7,2,wheelchair,wheelchair,wheelchair,0.6180433249775582,0.3490304709141274,0.00016441906332126112,0.08122369100224167,0.9185815158768623,3.0374055956709546e-05
237,data/RawData/203_18_5_3_1_wheelchair.txt,203,18,5,3,1,wheelchair,wheelchair,wheelchair,0.6158045417035295,0.3462603878116344,0.0,0.04367315704056068,0.956677905041544,0.0
238,data/RawData/201_18_2_17_2_wheelchair.txt,201,18,2,17,2,wheelchair,wheelchair,wheelchair,0.6140523012337492,0.34349030470914127,0.0,0.0,1.0128748183689331,3.2913316766361343e-06
239,data/RawData/201_18_2_7_2_wheelchair.txt,201,18,2,7,2,wheelchair,wheelchair,wheelchair,0.6117790833882463,0.3407202216066482,0.0001312160801445042,0.10722291625605102,0.8925634725769349,8.239508523506311e-05
240,data/RawData/209_18_5_1_1_wheelchair.txt,209,18,5,1,1,wheelchair,wheelchair,wheelchair,0.611346044948967,0.3379501385041551,0.00015707667209738857,0.0298653288516973,0.9699559261865172,2.166828805250401e-05
241,data/RawData/201_18_0_13_2_wheelchair.txt,201,18,0,13,2,wheelchair,wheelchair,wheelchair,0.6087290800971423,0.33518005540166207,0.0,0.0,1.036899919603023,2.2892634123879376e-05
242,data/RawData/209_18_3_5_1_wheelchair.txt,209,18,3,5,1,wheelchair,wheelchair,wheelchair,0.6065151504516678,0.33240997229916897,0.0,0.0,1.176239296195395,1.5713371053344824e-06
243,data/RawData/217_18_3_7_1_wheelchair.txt,217,18,3,7,1,wheelchair,wheelchair,wheelchair,0.604813147737874,0.3296398891966759,0.0,0.043819536158062576,0.956389155174899,0.0
244,data/RawData/203_18_2_6_2_wheelchair.txt,203,18,2,6,2,wheelchair,wheelchair,wheelchair,0.6045239035922121,0.3268698060941828,0.00013717979165006326,0.0,1.0954349571107307,1.900310143357754e-05
245,data/RawData/209_18_5_2_1_wheelchair.txt,209,18,5,2,1,wheelchair,wheelchair,wheelchair,0.6044945569868245,0.32409972299168976,7.449769630311783e-05,0.0,1.0364188598263466,0.0
246,data/RawData/209_18_5_5_1_wheelchair.txt,209,18,5,5,1,wheelchair,wheelchair,wheelchair,0.5995916299630438,0.32132963988919666,2.666962643849598e-06,0.08399467317759204,0.9160061333759498,0.0
247,data/RawData/203_18_3_3_1_wheelchair.txt,203,18,3,3,1,wheelchair,wheelchair,wheelchair,0.597201540488148,0.3185595567867036,1.2594608045548924e-05,0.02012204850418187,0.9798659258164362,0.0
248,data/RawData/203_18_2_8_2_wheelchair.txt,203,18,2,8,2,wheelchair,wheelchair,wheelchair,0.5878303805059387,0.3157894736842105,6.887473807070798e-05,0.06688676625092264,0.9330441331640948,2.2584521050385137e-07
249,data/RawData/201_18_2_9_2_wheelchair.txt,201,18,2,9,2,wheelchair,wheelchair,wheelchair,0.5870636425659037,0.31301939058171746,0.0,0.15521778991452398,0.8448480011053199,2.6066830290283756e-05
250,data/RawData/201_18_2_11_2_wheelchair.txt,201,18,2,11,2,wheelchair,wheelchair,wheelchair,0.586283893934473,0.31024930747922436,0.0,0.0,1.0633577292362717,5.358256968009967e-05
251,data/RawData/209_18_1_6_1_wheelchair.txt,209,18,1,6,1,wheelchair,wheelchair,wheelchair,0.5836096752105475,0.3074792243767313,0.0003691166863484059,0.09998568531018667,0.8996470694219615,0.0
252,data/RawData/201_18_2_16_2_wheelchair.txt,201,18,2,16,2,wheelchair,wheelchair,wheelchair,0.5822289032700084,0.3047091412742382,2.9332758217616933e-05,0.0023413768641258018,0.9976315657749447,0.0
253,data/RawData/201_18_1_15_1_wheelchair.txt,201,18,1,15,1,wheelchair,wheelchair,wheelchair,0.5678631430657919,0.30193905817174516,0.0,0.025679741762340086,0.9746411860433025,1.991208103619028e-05
254,data/RawData/209_18_2_12_1_wheelchair.txt,209,18,2,12,1,wheelchair,wheelchair,wheelchair,0.5621403715853389,0.29916897506925205,0.0002900160601746183,0.03817273808634667,0.961504401106778,3.2844744921732384e-05
255,data/RawData/201_18_2_39_2_wheelchair.txt,201,18,2,39,2,wheelchair,wheelchair,wheelchair,0.5585407541045845,0.296398891966759,0.0,0.02451024585721844,0.9757385882487711,0.0
256,data/RawData/201_18_2_24_2_wheelchair.txt,201,18,2,24,2,wheelchair,wheelchair,wheelchair,0.557682892765506,0.29362880886426596,0.0,0.07629581392606122,0.9238619871458749,0.0
